sys_time,e_fr,e_fl,e_rr,e_rl
2022-06-15 12:14:02.220016,-7439,8332,8437,-8135
2022-06-15 12:14:02.220016,-7439,8332,8437,-8135
2022-06-15 12:14:02.220016,-7439,8332,8437,-8135
2022-06-15 12:14:02.309412,-7439,8332,8437,-8135
2022-06-15 12:14:02.309914,-7439,8332,8437,-8135
2022-06-15 12:14:02.309914,-7439,8332,8437,-8135
2022-06-15 12:14:02.310414,-7439,8332,8437,-8135
2022-06-15 12:14:02.310414,-7439,8332,8437,-8135
2022-06-15 12:14:02.310414,-7439,8332,8437,-8135
2022-06-15 12:14:02.310914,-7439,8332,8437,-8135
2022-06-15 12:14:02.310914,-7439,8332,8437,-8135
2022-06-15 12:14:02.310914,-7439,8332,8437,-8135
2022-06-15 12:14:02.311414,-7439,8332,8437,-8135
2022-06-15 12:14:02.311414,-7439,8332,8437,-8135
2022-06-15 12:14:02.423492,-7439,8332,8437,-8135
2022-06-15 12:14:02.423492,-7439,8332,8437,-8135
2022-06-15 12:14:02.423961,-7439,8332,8437,-8135
2022-06-15 12:14:02.423961,-7439,8332,8437,-8135
2022-06-15 12:14:02.423961,-7439,8332,8437,-8135
2022-06-15 12:14:02.424461,-7439,8332,8437,-8135
2022-06-15 12:14:02.424461,-7439,8332,8437,-8135
2022-06-15 12:14:02.424461,-7439,8332,8437,-8135
2022-06-15 12:14:02.424960,-7439,8332,8437,-8135
2022-06-15 12:14:02.424960,-7439,8332,8437,-8135
2022-06-15 12:14:02.424960,-7439,8332,8437,-8135
2022-06-15 12:14:02.424960,-7439,8332,8437,-8135
2022-06-15 12:14:02.514491,-7439,8332,8437,-8135
2022-06-15 12:14:02.515001,-7439,8332,8437,-8135
2022-06-15 12:14:02.515001,-7439,8332,8437,-8135
2022-06-15 12:14:02.515001,-7439,8332,8437,-8135
2022-06-15 12:14:02.515500,-7439,8332,8437,-8135
2022-06-15 12:14:02.515500,-7439,8332,8437,-8135
2022-06-15 12:14:02.515500,-7439,8332,8437,-8135
2022-06-15 12:14:02.515999,-7439,8332,8437,-8135
2022-06-15 12:14:02.515999,-7439,8332,8437,-8135
2022-06-15 12:14:02.515999,-7439,8332,8437,-8135
2022-06-15 12:14:02.515999,-7439,8332,8437,-8135
2022-06-15 12:14:02.628446,-7439,8332,8437,-8135
2022-06-15 12:14:02.628446,-7439,8332,8437,-8135
2022-06-15 12:14:02.628945,-7439,8332,8437,-8135
2022-06-15 12:14:02.628945,-7439,8332,8437,-8135
2022-06-15 12:14:02.628945,-7439,8332,8437,-8135
2022-06-15 12:14:02.629456,-7439,8332,8437,-8135
2022-06-15 12:14:02.629949,-7439,8332,8437,-8135
2022-06-15 12:14:02.629949,-7439,8332,8437,-8135
2022-06-15 12:14:02.630443,-7439,8332,8437,-8135
2022-06-15 12:14:02.630443,-7439,8332,8437,-8135
2022-06-15 12:14:02.630942,-7439,8332,8437,-8135
2022-06-15 12:14:02.630942,-7439,8332,8437,-8135
2022-06-15 12:14:02.741928,-7439,8332,8437,-8135
2022-06-15 12:14:02.741928,-7439,8332,8437,-8135
2022-06-15 12:14:02.742430,-7439,8332,8437,-8135
2022-06-15 12:14:02.742430,-7439,8332,8437,-8135
2022-06-15 12:14:02.742430,-7439,8332,8437,-8135
2022-06-15 12:14:02.742930,-7439,8332,8437,-8135
2022-06-15 12:14:02.742930,-7439,8332,8437,-8135
2022-06-15 12:14:02.742930,-7439,8332,8437,-8135
2022-06-15 12:14:02.743429,-7439,8332,8437,-8135
2022-06-15 12:14:02.743429,-7439,8332,8437,-8135
2022-06-15 12:14:02.743429,-7439,8332,8437,-8135
2022-06-15 12:14:02.833208,-7439,8332,8437,-8135
2022-06-15 12:14:02.833208,-7439,8332,8437,-8135
2022-06-15 12:14:02.833706,-7439,8332,8437,-8135
2022-06-15 12:14:02.833706,-7439,8332,8437,-8135
2022-06-15 12:14:02.833706,-7439,8332,8437,-8135
2022-06-15 12:14:02.834205,-7439,8332,8437,-8135
2022-06-15 12:14:02.834205,-7439,8332,8437,-8135
2022-06-15 12:14:02.834205,-7439,8332,8437,-8135
2022-06-15 12:14:02.834705,-7439,8332,8437,-8135
2022-06-15 12:14:02.834705,-7439,8332,8437,-8135
2022-06-15 12:14:02.834705,-7439,8332,8437,-8135
2022-06-15 12:14:02.835205,-7439,8332,8437,-8135
2022-06-15 12:14:02.947092,-7439,8332,8437,-8135
2022-06-15 12:14:02.947499,-7439,8332,8437,-8135
2022-06-15 12:14:02.947499,-7439,8332,8437,-8135
2022-06-15 12:14:02.947499,-7439,8332,8437,-8135
2022-06-15 12:14:02.948000,-7439,8332,8437,-8135
2022-06-15 12:14:02.948000,-7439,8332,8437,-8135
2022-06-15 12:14:02.948000,-7439,8332,8437,-8135
2022-06-15 12:14:02.948500,-7439,8332,8437,-8135
2022-06-15 12:14:02.948500,-7439,8332,8437,-8135
2022-06-15 12:14:02.948500,-7439,8332,8437,-8135
2022-06-15 12:14:02.948500,-7439,8332,8437,-8135
2022-06-15 12:14:03.062273,-7439,8332,8437,-8135
2022-06-15 12:14:03.062273,-7439,8332,8437,-8135
2022-06-15 12:14:03.062273,-7439,8332,8437,-8135
2022-06-15 12:14:03.062773,-7439,8332,8437,-8135
2022-06-15 12:14:03.062773,-7439,8332,8437,-8135
2022-06-15 12:14:03.062773,-7439,8332,8437,-8135
2022-06-15 12:14:03.063273,-7439,8332,8437,-8135
2022-06-15 12:14:03.063273,-7439,8332,8437,-8135
2022-06-15 12:14:03.063273,-7439,8332,8437,-8135
2022-06-15 12:14:03.063273,-7439,8332,8437,-8135
2022-06-15 12:14:03.063773,-7439,8332,8437,-8135
2022-06-15 12:14:03.063773,-7439,8332,8437,-8135
2022-06-15 12:14:03.153213,-7439,8332,8437,-8135
2022-06-15 12:14:03.153713,-7439,8332,8437,-8135
2022-06-15 12:14:03.153713,-7439,8332,8437,-8135
2022-06-15 12:14:03.153713,-7439,8332,8437,-8135
2022-06-15 12:14:03.154213,-7439,8332,8437,-8135
2022-06-15 12:14:03.154213,-7439,8332,8437,-8135
2022-06-15 12:14:03.154213,-7439,8332,8437,-8135
2022-06-15 12:14:03.154213,-7439,8332,8437,-8135
2022-06-15 12:14:03.154713,-7439,8332,8437,-8135
2022-06-15 12:14:03.154713,-7439,8332,8437,-8135
